,title,lprice,category1,category2,title_sentencePiece,title_bertWP
928,주파집 메탈쉴드 18W C타입 고속충전 케이블,3650,디지털/가전,휴대폰액세서리,▁주 파 집 ▁메 탈 <unk> 드 ▁1 8 W ▁C 타 입 ▁고 속 <unk> 전 ▁케이블,주파집 메탈쉴드 18W C타입 고속충전 케이블
929,코드웨이 HDMI 2.1 케이블 Premium,11300,디지털/가전,PC부품,▁코 드 웨 이 ▁H D MI ▁2 . 1 ▁케이블 ▁P r e m i u m,코드웨이 HDMI 2 . 1 케이블 Premium
930,코튼 생리 샘방지 팬티 위생 방수 편한 순면 여성 요일 초경 선물,3200,패션의류,여성언더웨어/잠옷,▁코튼 ▁생리 ▁샘방지 ▁팬티 ▁위생 ▁방수 ▁편한 ▁순면 ▁여성 ▁요일 ▁초경 ▁선물,코튼 생리 샘방지 팬티 위생 방수 편한 순면 여성 요일 초경 선물
931,주파집 메탈쉴드 PD 60W C to C 타입 고속충전 케이블,4600,디지털/가전,휴대폰액세서리,▁주 파 집 ▁메 탈 <unk> 드 ▁P D ▁6 0 W ▁C ▁ t o ▁C ▁타 입 ▁고 속 <unk> 전 ▁케이블,주파집 메탈쉴드 PD 60W C to C 타입 고속충전 케이블
932,코닥 미니샷 콤보3 레트로 (C300R),190000,디지털/가전,카메라/캠코더용품,▁코 닥 ▁미 니 <unk> ▁콤 보 3 ▁레 트 로 ▁( C3 00 R ),코닥 미니샷 콤보 ##3 레트로 ( C ##300 ##R )
933,나이키 언리미티드 써마 핏 다용도 재킷 FB7545,87930,패션의류,남성의류,▁나이키 ▁언 리 미티드 ▁써마 ▁핏 ▁다 용 도 ▁재킷 ▁FB754 5,나이키 언 ##리 ##미티드 써마 핏 다 ##용 ##도 재킷 FB75 ##45
934,Calvin Klein Jeans 여성 다운 크롭 숏패딩 점퍼 J223413,138460,패션의류,여성의류,▁Calvin ▁Klein ▁Jeans ▁여성 ▁다운 ▁크롭 ▁숏패딩 ▁점퍼 ▁J2 234 13,Calvin Klein Jeans 여성 다운 크롭 숏패딩 점퍼 J2234 ##13
935,삼성전자 갤럭시탭 S9 울트라 512GB WIFI,1443760,디지털/가전,태블릿PC,▁삼 성 전 자 ▁ <unk> <unk> 시 탭 ▁S 9 ▁울 트 라 ▁5 12 G B ▁W I F I,삼성전자 갤럭시탭 S9 울트라 512GB WIFI
936,다크플래쉬 DLX21 RGB MESH 강화유리,100500,디지털/가전,PC부품,▁다크 플 래 쉬 ▁D L X 21 ▁R G B ▁M ES H ▁강 화 유 리,다크 ##플래 ##쉬 D ##LX ##21 RGB ME ##S ##H 강화유리
937,요이치 랩킷B 노트북 거치대,25420,디지털/가전,노트북액세서리,▁요 이 치 ▁랩 킷 B ▁노 트 <unk> ▁거 치 대,요이치 랩 ##킷 ##B 노트북 거치대
938,삼성전자 삼성 F27T350,169000,디지털/가전,모니터,▁삼 성 전 자 ▁삼 성 ▁F 27 T 3 50,삼성전자 삼성 F ##27 ##T350
939,겨울 여성 잠옷 원피스 홈웨어 누빔 극세사 수면잠옷 임산부 파자마세트,17900,패션의류,여성언더웨어/잠옷,▁겨울 ▁여성 ▁잠옷 ▁원피스 ▁홈웨어 ▁누빔 ▁극세사 ▁수면잠옷 ▁임산부 ▁파자마 세트,겨울 여성 잠옷 원피스 홈웨어 누빔 극세사 수면잠옷 임산부 파자마세트
940,(자동발송) PC 마인크래프트 자바 &amp; 베드락 JAVA &amp; BEDROCK EDITION 다운로드 디지털코드,16800,디지털/가전,게임기/타이틀,▁( 자 동 발 송 ) ▁P C ▁마인 크 래 프트 ▁자 바 ▁ & am p ; ▁베 드 락 ▁J A V A ▁ & am p ; ▁B E D R OC K ▁E D IT IO N ▁다운 로 드 ▁디 지 털 코 드,( 자동발송 ) PC 마인크래프트 자바 & amp ; 베 ##드 ##락 JA ##V ##A & amp ; BE ##D ##RO ##CK EDITION 다운 ##로드 디지털 ##코 ##드
941,씨게이트 Barracuda 5400RPM 256MB,126000,디지털/가전,저장장치,▁씨 게 이트 ▁B ar r ac u d a ▁5 4 00 R P M ▁2 56 MB,씨게이트 B ##ar ##ra ##c ##ud ##a 5 ##400 ##R ##P ##M 256 ##MB
942,소형 초소형 장시간 휴대용 녹음기 E10(4GB),46900,디지털/가전,학습기기,▁소 형 ▁초 소 형 ▁장 시 간 ▁휴 대 용 ▁ <unk> 음 기 ▁E 10 ( 4 G B ),소형 초 ##소 ##형 장 ##시 ##간 휴대용 녹음기 E10 ( 4 ##GB )
943,로지텍G G304 LIGHTSPEED 게이밍 마우스,33660,디지털/가전,주변기기,▁로 지 텍 G ▁G 3 04 ▁L I G H TS P E E D ▁ 게 이 밍 ▁마 우 스,로지텍G G304 LIGHTSPEED 게이밍 마우스
944,베라왕 VW베라왕 23FW 사가폭스 헝가리구스다운,107020,패션의류,여성의류,▁베 라왕 ▁V W 베 라왕 ▁23FW ▁사가폭스 ▁헝가리 구스다운,베 ##라왕 V ##W ##베 ##라왕 23FW 사가폭스 헝가리구스다운
945,NIIMBOT D11 네임스티커 라벨프린터,39000,디지털/가전,주변기기,▁N I I MB O T ▁D 11 ▁네 임 스티 커 ▁라벨 프 린 터,NI ##I ##MBO ##T D ##11 네 ##임스 ##티 ##커 라벨 ##프린터
946,리스트 A라인 더블 브레스트 원피스 DN TWWOPN50010,38500,패션의류,여성의류,▁리스트 ▁A라인 ▁더블 ▁브레 스트 ▁원피스 ▁D N ▁TWWOP N 5 00 10,리스트 A라인 더블 브레 ##스트 원피스 D ##N TWWOP ##N500 ##10
947,돌피 고주파마사지기 갈바닉 마사지기 뷰티디바이스 얼굴 피부관리기,29800,디지털/가전,이미용가전,▁돌 피 ▁고 주 파 마 사 지 기 ▁ <unk> 바 닉 ▁마 사 지 기 ▁ <unk> 티 디 바이 스 ▁ 얼 <unk> ▁피 부 <unk> 리 기,돌 ##피 고주파마사지기 갈바닉 마 ##사지기 뷰티디바이스 얼굴 피부관리기
948,JJ지고트 베이직 골드버튼 트위드 자켓 GNAN0JK11,51320,패션의류,여성의류,▁JJ지고트 ▁베이직 ▁골드 버튼 ▁트위드 ▁자켓 ▁GN AN 0JK 11,JJ지고트 베이직 골드 ##버튼 트위드 자켓 GN ##AN ##0JK ##11
949,씨게이트 2테라 외장하드 2TB [네이버 도착보장 + 데이터복구 + 파우치증정],125900,디지털/가전,저장장치,▁씨 게 이트 ▁2 테 라 ▁외 장 하 드 ▁2 T B ▁[ 네 이 버 ▁도 착 보 장 ▁ + ▁데 이 터 복 구 ▁ + ▁파 우 치 <unk> 정 ],씨게이트 2테라 외장하드 2TB [ 네이버 도착보장 + 데이터복구 + 파우치증정 ]
950,제임스딘 보디가드 남자팬티 남성 드로즈 팬티 모달 사각 속옷,2800,패션의류,남성언더웨어/잠옷,▁제 임스 딘 ▁보 디 가 드 ▁남자팬티 ▁남성 ▁드로즈 ▁팬티 ▁모달 ▁사각 ▁속옷,제 ##임스 ##딘 보 ##디 ##가 ##드 남자팬티 남성 드로즈 팬티 모달 사각 속옷
951,나이키 써마 핏 ADV 리펠 다운 러닝 베스트 FB7543,115580,패션의류,남성의류,▁나이키 ▁써마 ▁핏 ▁A DV ▁리펠 ▁다운 ▁ 러 닝 ▁베스트 ▁FB7 543,나이키 써마 핏 A ##DV 리펠 다운 러 ##닝 베스트 FB75 ##43
952,폴햄 여성 플리스 크롭 그래픽 맨투맨 PHD4TR2833,14900,패션의류,여성의류,▁폴햄 ▁여성 ▁플리스 ▁크롭 ▁그래픽 ▁맨투맨 ▁PHD4TR 28 33,폴햄 여성 플리스 크롭 그래픽 맨투맨 PHD4TR ##283 ##3
953,푸마 파워네트 와이드윙 브라팬티 14종 풀세트,79200,패션의류,여성언더웨어/잠옷,▁푸마 ▁파 워 네 트 ▁와이드 윙 ▁브라팬티 ▁1 4 종 ▁풀 세트,푸마 파워 ##네트 와이드 ##윙 브라팬티 14 ##종 풀세트
954,온더온 소이드림 가정용 두유제조기,89000,디지털/가전,주방가전,▁온 더 온 ▁소 이드 림 ▁가 정 용 ▁ 두 유 제 조 기,온 ##더 ##온 소 ##이드 ##림 가정용 두 ##유 ##제 ##조 ##기
955,지컷 구스다운 백 니트 패딩 점퍼 7252417014,114910,패션의류,여성의류,▁지컷 ▁구스다운 ▁백 ▁니트 ▁패딩 ▁점퍼 ▁7252 417 01 4,지컷 구스다운 백 니트 패딩 점퍼 7252417 ##01 ##4
956,우드밀리 원목 모니터 받침대 듀얼용 보조1단,4800,디지털/가전,모니터주변기기,▁우 드 밀 리 ▁원 목 ▁모 니 터 ▁ <unk> <unk> 대 ▁듀 얼 용 ▁보 조 1 단,우 ##드 ##밀 ##리 원목 모니터 받침대 듀얼용 보조 ##1 ##단
957,극세사잠옷 수면잠옷 파자마 원피스 동물 캐릭터 실내복 홈웨어 세트,11970,패션의류,여성언더웨어/잠옷,▁극세사 잠옷 ▁수면잠옷 ▁파자마 ▁원피스 ▁동물 ▁캐릭터 ▁실내복 ▁홈웨어 ▁세트,극세사 ##잠옷 수면잠옷 파자마 원피스 동물 캐릭터 실내복 홈웨어 세트
958,스테나 올스텐 304,263000,디지털/가전,주방가전,▁스테 나 ▁ 올 스 텐 ▁3 04,스테 ##나 올스텐 304
959,코닥 ULTRA F9,52500,디지털/가전,카메라/캠코더용품,▁코 닥 ▁U L TR A ▁F 9,코닥 ULTR ##A F ##9
960,메이튼 무선 애플 카플레이 오토 프로 미러링 티맵 동글 네비,79000,디지털/가전,자동차기기,▁메 이 튼 ▁무 선 ▁ <unk> 플 ▁카 플 레이 ▁오 토 ▁프로 ▁미 러 링 ▁티 <unk> ▁동 글 ▁네 비,메이튼 무선 애플 카플레이 오토 프로 미러 ##링 티 ##맵 동글 네비
961,오닉스 북스 포크5S 6인치 이북리더기 전자책 2+32GB,126290,디지털/가전,학습기기,▁오 닉 스 ▁ <unk> 스 ▁포 크 5 S ▁6 인 치 ▁이 <unk> 리 더 기 ▁전 자 <unk> ▁2 + 3 2 G B,오닉스 북스 포크5 ##S 6인치 이북리더기 전자책 2 + 32GB
962,리코 GR III 카메라,1358000,디지털/가전,카메라/캠코더용품,▁리 코 ▁G R ▁I I I ▁카 메 라,리 ##코 GR III 카메라
963,라씨엔토 구스 다운 점퍼 159000,65360,패션의류,여성의류,▁라 씨 엔 토 ▁구스 ▁다운 ▁점퍼 ▁15 9 000,라 ##씨 ##엔 ##토 구스 다운 점퍼 15 ##900 ##0
964,듀얼소닉 맥시멈,1250000,디지털/가전,이미용가전,▁듀 얼 소 닉 ▁맥시 <unk>,듀얼 ##소닉 맥시 ##멈
965,ZOOC 캐시미어 블렌드 와이드 카라 벨티드 코트 Z234MSG155,111710,패션의류,여성의류,▁ZOOC ▁캐시미어 ▁블렌드 ▁와이드 ▁카라 ▁벨티드 ▁코트 ▁Z234MSG 15 5,ZOOC 캐시미어 블렌드 와이드 카라 벨티드 코트 Z234MSG ##155
966,선택1번 써스데이아일랜드 덤블배색 후드 다운 점퍼 T238MDJ243W,159930,패션의류,여성의류,▁선 택 1 번 ▁써스데이아일랜드 ▁덤블 배 색 ▁후드 ▁다운 ▁점퍼 ▁T238MDJ 24 3W,선 ##택 ##1번 써스데이아일랜드 덤블 ##배 ##색 후드 다운 점퍼 T238MDJ24 ##3W
967,나이키 윈드러너 아노락 자켓 DQ4911,54750,패션의류,남성의류,▁나이키 ▁윈드러너 ▁아노락 ▁자켓 ▁DQ 4 91 1,나이키 윈드러너 아노락 자켓 DQ ##49 ##11
968,스킨에어 에어리즘 남자팬티 기능성 남성 드로즈 심리스 무봉제 쿨팬티,3800,패션의류,남성언더웨어/잠옷,▁스킨 에어 ▁에어리 즘 ▁남자팬티 ▁기능성 ▁남성 ▁드로즈 ▁심리스 ▁무봉제 ▁쿨 팬티,스킨 ##에어 에어리즘 남자팬티 기능성 남성 드로즈 심리스 무봉제 쿨 ##팬티
969,삼성전자 삼성 SL-C563FW 정품토너포함,318160,디지털/가전,주변기기,▁삼 성 전 자 ▁삼 성 ▁S L -C 56 3 FW ▁정품 토 너 포 <unk>,삼성전자 삼성 SL - C563FW 정품토너포함
970,코데즈컴바인이너웨어 코데즈컴바인이너웨어 362스킨 브라세트 CCWBR362SK CCWBP362SK,11580,패션의류,여성언더웨어/잠옷,▁코데즈컴바인이너웨어 ▁코데즈컴바인이너웨어 ▁3 62 스킨 ▁브라 세트 ▁CCW BR 362SK ▁CCW BP 362SK,코데즈컴바인이너웨어 코데즈컴바인이너웨어 36 ##2 ##스킨 브라 ##세트 CCW ##B ##R362 ##SK CCW ##BP ##362 ##SK
971,2024출시 게스 여성 청바지 와이드 보이핏 슬림핏 보이프렌드 스판 데님 미디엄 다크,58990,패션의류,여성의류,▁202 4 출 시 ▁게스 ▁여성 ▁청바지 ▁와이드 ▁보 이 핏 ▁슬림핏 ▁보 이프 렌드 ▁스판 ▁데님 ▁미디엄 ▁다크,2024 ##출 ##시 게스 여성 청바지 와이드 보 ##이 ##핏 슬림핏 보 ##이프 ##렌 ##드 스판 데님 미디엄 다크
972,무스너클 남자 패딩 점퍼 MK2228M3Q 290 291,748020,패션의류,남성의류,▁무 스 너 클 ▁남자 ▁패딩 ▁점퍼 ▁M K 22 28 M 3 Q ▁2 90 ▁2 91,무 ##스 ##너 ##클 남자 패딩 점퍼 MK2 ##22 ##8 ##M3 ##Q 29 ##0 29 ##1
973,파나소닉 에네루프 AA충전지 2000mAh,5890,디지털/가전,카메라/캠코더용품,▁파 나 소 닉 ▁에 네 루 프 ▁AA <unk> 전 지 ▁2 000 m A h,파 ##나 ##소닉 에 ##네 ##루프 AA ##충전 ##지 2000 ##mAh
974,ZOOC 캐시미어블랜드플랩숏코트 Z234MSG152,171420,패션의류,여성의류,▁ZOOC ▁캐시미어 블 랜드 플 랩 숏코트 ▁Z234MSG 15 2,ZOOC 캐시미어 ##블 ##랜드 ##플 ##랩 ##숏코트 Z234MSG ##15 ##2
975,주파집 메탈쉴드 PD 100W USB C to C 타입 고속충전 케이블,6300,디지털/가전,휴대폰액세서리,▁주 파 집 ▁메 탈 <unk> 드 ▁P D ▁100 W ▁U S B ▁C ▁ t o ▁C ▁타 입 ▁고 속 <unk> 전 ▁케이블,주파집 메탈쉴드 PD 100W USB C to C 타입 고속충전 케이블
976,10만원인하 COLMAR 콜마르 23FW 남성 쉐도우 헤비 구스다운,194680,패션의류,남성의류,▁10 만원인하 ▁COLMAR ▁콜마르 ▁23FW ▁남성 ▁쉐도우 ▁헤비 ▁구스다운,10 ##만원인하 COLMAR 콜마르 23FW 남성 쉐도우 헤비 구스다운
977,스투시 후드티 베이직 월드투어 기모 겨울 후디 STUSSY HOODIE,98000,패션의류,남성의류,▁스투시 ▁후드티 ▁베이직 ▁ 월 드 투 어 ▁기모 ▁겨울 ▁후디 ▁ST U S SY ▁HOODI E,스투시 후드티 베이직 월드 ##투 ##어 기모 겨울 후디 ST ##US ##SY HOODIE
978,초미니핫팬츠 숏 데님 찢청 여성 청반바지 컷팅 바프옷,21360,패션의류,여성의류,▁초 미 니 핫 팬츠 ▁숏 ▁데님 ▁ 찢 청 ▁여성 ▁ 청 반 바지 ▁ 컷 팅 ▁바 프 옷,초 ##미 ##니 ##핫 ##팬츠 숏 데님 찢 ##청 여성 청 ##반 ##바지 컷 ##팅 바 ##프 ##옷
979,라이노핏 아이패드 에어 4/5 클리어쉴드 A타입 케이스,21600,디지털/가전,태블릿PC액세서리,▁라 이 노 핏 ▁아 이 패 드 ▁에어 ▁4 / 5 ▁클 리 어 <unk> 드 ▁A 타 입 ▁케이 스,라이 ##노 ##핏 아이패드 에어 4 / 5 클리어 ##쉴드 A ##타입 케이스
980,케네스레이디 배색 스티치라인 트위드 원피스 EWOPMK0300,99000,패션의류,여성의류,▁케네스레이디 ▁배색 ▁스 티 치 라인 ▁트위드 ▁원피스 ▁EWOPMK 03 00,케네스레이디 배색 스 ##티 ##치 ##라인 트위드 원피스 EWOPMK ##03 ##00
981,BOSE 사운드링크 미니2 SE,179550,디지털/가전,음향가전,▁B O S E ▁사 운 드 링 크 ▁미 니 2 ▁S E,BOSE 사운드 ##링크 미니 ##2 SE
982,삼성전자 JBL T660NC,84900,디지털/가전,음향가전,▁삼 성 전 자 ▁J BL ▁T 6 6 0 N C,삼성전자 JBL T ##660 ##NC
983,신지모루 변색방지 갤럭시 버즈 2 프로 / 버즈 FE / 버즈 프로 라이브 투명 케이스,9400,디지털/가전,음향가전,▁신 지 모 루 ▁ <unk> 색 방지 ▁ <unk> <unk> 시 ▁버 즈 ▁2 ▁프로 ▁ / ▁버 즈 ▁F E ▁ / ▁버 즈 ▁프로 ▁라이브 ▁투 명 ▁케이 스,신지모루 변색방지 갤럭시 버즈 2 프로 / 버즈 FE / 버즈 프로 라이브 투명 케이스
984,리오벨 23FW NEW Faux밍크 쉐브론 반후드 케이프 자켓,72270,패션의류,여성의류,▁리오벨 ▁23FW ▁NEW ▁F a u x 밍크 ▁쉐 브 론 ▁반후드 ▁케이프 ▁자켓,리오벨 23FW NEW Fa ##ux ##밍크 쉐 ##브 ##론 반후드 케이프 자켓
985,마이크론 크루셜 MX500 (대원CTS),46500,디지털/가전,저장장치,▁마이 크 론 ▁크 루 셜 ▁MX 5 00 ▁( 대 원 CT S ),마이크 ##론 크루 ##셜 MX ##500 ( 대 ##원 ##CT ##S )
986,르까프 23FW 여성 경량패딩 조끼 자켓 2종세트,29640,패션의류,여성의류,▁르까프 ▁23FW ▁여성 ▁경량패딩 ▁조끼 ▁자켓 ▁2종 세트,르까프 23FW 여성 경량패딩 조끼 자켓 2종세트
987,뱅앤올룹슨 Beoplay EX,450600,디지털/가전,음향가전,▁뱅 앤 올 <unk> 슨 ▁B e o p l ay ▁E X,뱅앤올룹슨 Beo ##p ##lay E ##X
988,스후 플라워 단추 포켓 크롭 가디건 C,14410,패션의류,여성의류,▁스 후 ▁플라워 ▁단추 ▁포켓 ▁크롭 ▁가디건 ▁C,스 ##후 플라워 단추 포켓 크롭 가디건 C
989,Apple 아이패드 에어 5세대 M1WIFI 64G 퍼플 (MME23KH/A),856990,디지털/가전,태블릿PC,▁A p p le ▁아 이 패 드 ▁에어 ▁5 세 대 ▁M 1 W I F I ▁6 4 G ▁퍼 플 ▁( M M E 23 K H / A ),Apple 아이패드 에어 5세대 M1 ##W ##I ##FI 64G 퍼 ##플 ( MME ##23 ##KH / A )
990,삼성전자 삼성 DDR4 PC4-21300,10080,디지털/가전,PC부품,▁삼 성 전 자 ▁삼 성 ▁DD R 4 ▁P C4 - 2 13 00,삼성전자 삼성 DDR4 PC4 - 21 ##300
991,남성레깅스 남자타이즈 기능성 기모 긴바지 팬츠 남자겨울 남성용 남자속바지 따뜻한 쫄바지,8800,패션의류,남성의류,▁남성 레 깅스 ▁남자 타이즈 ▁기능성 ▁기모 ▁긴바지 ▁팬츠 ▁남자겨울 ▁남성용 ▁남자 속 바지 ▁따뜻한 ▁ 쫄 바지,남성 ##레 ##깅스 남자 ##타이즈 기능성 기모 긴바지 팬츠 남자겨울 남성용 남자 ##속 ##바지 따뜻한 쫄 ##바지
992,삼성전자 갤럭시탭 S9 FE WIFI 256GB,584100,디지털/가전,태블릿PC,▁삼 성 전 자 ▁ <unk> <unk> 시 탭 ▁S 9 ▁F E ▁W I F I ▁2 56 G B,삼성전자 갤럭시탭 S9 FE WIFI 256GB
993,카플 AAWireless 무선 안드로이드 오토 동글,79000,디지털/가전,자동차기기,▁카 플 ▁AA W i r e le s s ▁무 선 ▁안 드 로 이드 ▁오 토 ▁동 글,카 ##플 AA ##W ##i ##reless 무선 안드로이드 오토 동글
994,누브라 정품 웨딩촬영 누드브라 끈없는 실리콘 오프숄더 뽕브라 빅사이즈 왕뽕 속옷 수영복,57800,패션의류,여성언더웨어/잠옷,▁누 브라 ▁정품 ▁웨딩촬영 ▁누 드 브라 ▁끈 없는 ▁실 리 콘 ▁오프 숄 더 ▁뽕브라 ▁빅사이즈 ▁왕뽕 ▁속옷 ▁수 영 복,누 ##브라 정품 웨딩촬영 누 ##드 ##브라 끈 ##없는 실리콘 오프 ##숄 ##더 뽕브라 빅사이즈 왕뽕 속옷 수 ##영 ##복
995,디지지 C타입 고속충전 케이블,3600,디지털/가전,휴대폰액세서리,▁디 지 지 ▁C 타 입 ▁고 속 <unk> 전 ▁케이블,디지지 C타입 고속충전 케이블
996,로랜텍 맥세이프 갤럭시 아이폰 고속 무선충전 보조배터리,29700,디지털/가전,휴대폰액세서리,▁로 랜 텍 ▁맥 세 이프 ▁ <unk> <unk> 시 ▁아 이 폰 ▁고 속 ▁무 선 <unk> 전 ▁보 조 배 터 리,로랜텍 맥세이프 갤럭시 아이폰 고속 무선충전 보조배터리
997,LG전자 27MN430HW,174900,디지털/가전,모니터,▁L G 전 자 ▁2 7 M N4 30 H W,LG전자 27M ##N430HW
998,마샬 Major4 BT,190000,디지털/가전,음향가전,▁마 <unk> ▁M a <unk> or 4 ▁B T,마샬 M ##a ##j ##or ##4 BT
999,앤커 ANKER 사운드코어 스페이스 Q45,134120,디지털/가전,음향가전,▁앤 커 ▁A N K ER ▁사 운 드 코 어 ▁스 페 이 스 ▁ Q 45,앤커 ANKER 사운드 ##코어 스페이스 Q ##45
1000,SIE 플레이스테이션 듀얼쇼크4 (PS4),58500,디지털/가전,게임기/타이틀,▁S I E ▁플 레이 스테 이 션 ▁듀 얼 쇼 크 4 ▁( P S 4 ),SIE 플레이스테이션 듀얼 ##쇼 ##크 ##4 ( PS ##4 )
1001,브리츠 AcousticPods1,28900,디지털/가전,음향가전,▁브 리 츠 ▁A c o u s t i c P o d s 1,브리츠 Ac ##ou ##st ##ic ##P ##od ##s ##1
1002,리큐엠 QP1000A,31500,디지털/가전,휴대폰액세서리,▁리 <unk> 엠 ▁ Q P 100 0 A,리큐엠 Q ##P1 ##000 ##A
1003,삼성전자 스마트모니터 M5 S32CM501,326980,디지털/가전,모니터,▁삼 성 전 자 ▁스 마 트 모 니 터 ▁M 5 ▁S 3 2 CM 501,삼성전자 스마트모니터 M5 S32 ##CM501
1004,앱코 N550 ENC 가상 7.1 RGB 진동 노이즈 캔슬링 마이크 3D 초경량 게이밍 헤드셋,33320,디지털/가전,멀티미디어장비,▁ <unk> 코 ▁N 550 ▁E N C ▁가 상 ▁7 . 1 ▁R G B ▁진 동 ▁노 이즈 ▁ <unk> 슬 링 ▁마이 크 ▁3 D ▁초 경량 ▁ 게 이 밍 ▁헤 드 셋,앱코 N ##550 E ##NC 가상 7 . 1 RGB 진 ##동 노이즈 캔슬링 마이크 3D 초경량 게이밍 헤드셋
1005,23년신상 리바이스 스킨패키지 브라팬티6세트 세컨팬티6종,134910,패션의류,여성언더웨어/잠옷,▁23 년 신상 ▁리바이스 ▁스킨 패 키지 ▁브라팬티 6 세트 ▁세 컨 팬티 6 종,23 ##년 ##신상 리바이스 스킨 ##패키지 브라팬티 ##6 ##세트 세 ##컨 ##팬티 ##6 ##종
